Plot,Species,Abundance,PID,Incidence,Longitude,Latitude,Range_Edge_Distance,Forest_Cover_Percentage,Edge_Dist_in_km,posdistancekm,sqrtdistancekmpos,sqrt_dist_edge,forest_cover_prop
bat1064,eptesicus.diminutus,1,PID0222,1,-4642357.878,-2775814.135,313870.6191,9.616689281,313.8706191,313.8706191,17.71639408,17.71639408,0.096166893
bat1064,carollia.perspicillata,6,PID0222,1,-4642357.878,-2775814.135,894585.1609,9.616689281,894.5851609,894.5851609,29.90961653,29.90961653,0.096166893
bat1064,noctilio.albiventris,0,PID0222,0,-4642357.878,-2775814.135,277658.6825,9.616689281,277.6586825,277.6586825,16.66309343,16.66309343,0.096166893
bat1064,eptesicus.brasiliensis,0,PID0222,0,-4642357.878,-2775814.135,678450.3476,9.616689281,678.4503476,678.4503476,26.04707944,26.04707944,0.096166893
bat1064,desmodus.rotundus,0,PID0222,0,-4642357.878,-2775814.135,1662395.265,9.616689281,1662.395265,1662.395265,40.77248171,40.77248171,0.096166893
bat1064,lasiurus.blossevillii,0,PID0222,0,-4642357.878,-2775814.135,1006456.651,9.616689281,1006.456651,1006.456651,31.72470096,31.72470096,0.096166893
bat1064,vampyressa.pusilla,0,PID0222,0,-4642357.878,-2775814.135,325511.7654,9.616689281,325.5117654,325.5117654,18.04194461,18.04194461,0.096166893
bat1064,phyllostomus.discolor,0,PID0222,0,-4642357.878,-2775814.135,172140.6559,9.616689281,172.1406559,172.1406559,13.12023841,13.12023841,0.096166893
bat1064,sturnira.lilium,12,PID0222,1,-4642357.878,-2775814.135,1208274.289,9.616689281,1208.274289,1208.274289,34.76024006,34.76024006,0.096166893
bat1064,artibeus.fimbriatus,0,PID0222,0,-4642357.878,-2775814.135,154347.441,9.616689281,154.347441,154.347441,12.42366456,12.42366456,0.096166893
bat1064,chrotopterus.auritus,0,PID0222,0,-4642357.878,-2775814.135,974919.8869,9.616689281,974.9198869,974.9198869,31.22370713,31.22370713,0.096166893
bat1064,myotis.ruber,0,PID0222,0,-4642357.878,-2775814.135,221396.8472,9.616689281,221.3968472,221.3968472,14.87941018,14.87941018,0.096166893
bat1064,molossus.molossus,0,PID0222,0,-4642357.878,-2775814.135,1609912.849,9.616689281,1609.912849,1609.912849,40.12371928,40.12371928,0.096166893
bat1065,platyrrhinus.lineatus,2,PID0222,1,-4612099.493,-2693483.56,1168481.808,90.34775233,1168.481808,1168.481808,34.18306317,34.18306317,0.903477523
bat1065,chiroderma.villosum,0,PID0222,0,-4612099.493,-2693483.56,-161451.4939,90.34775233,-161.4514939,161.4514939,12.70635644,-12.70635644,0.903477523
bat1065,carollia.perspicillata,35,PID0222,1,-4612099.493,-2693483.56,980404.5846,90.34775233,980.4045846,980.4045846,31.31141301,31.31141301,0.903477523
bat1065,myotis.ruber,0,PID0222,0,-4612099.493,-2693483.56,155861.2741,90.34775233,155.8612741,155.8612741,12.48444128,12.48444128,0.903477523
bat1065,eptesicus.brasiliensis,0,PID0222,0,-4612099.493,-2693483.56,752414.2246,90.34775233,752.4142246,752.4142246,27.43016997,27.43016997,0.903477523
bat1065,micronycteris.microtis,0,PID0222,0,-4612099.493,-2693483.56,-1449418.167,90.34775233,-1449.418167,1449.418167,38.07122492,-38.07122492,0.903477523
bat1065,anoura.caudifer,1,PID0222,1,-4612099.493,-2693483.56,634337.8633,90.34775233,634.3378633,634.3378633,25.18606486,25.18606486,0.903477523
bat1065,glossophaga.soricina,54,PID0222,1,-4612099.493,-2693483.56,969297.2734,90.34775233,969.2972734,969.2972734,31.13353937,31.13353937,0.903477523
bat1065,phyllostomus.hastatus,0,PID0222,0,-4612099.493,-2693483.56,304211.5441,90.34775233,304.2115441,304.2115441,17.44166116,17.44166116,0.903477523
bat1065,molossus.molossus,0,PID0222,0,-4612099.493,-2693483.56,1634338.29,90.34775233,1634.33829,1634.33829,40.42695005,40.42695005,0.903477523
bat1065,chiroderma.doriae,1,PID0222,1,-4612099.493,-2693483.56,616323.5431,90.34775233,616.3235431,616.3235431,24.8258644,24.8258644,0.903477523
bat1065,eptesicus.diminutus,0,PID0222,0,-4612099.493,-2693483.56,238164.3968,90.34775233,238.1643968,238.1643968,15.43257583,15.43257583,0.903477523
bat1065,myotis.riparius,0,PID0222,0,-4612099.493,-2693483.56,1266531.788,90.34775233,1266.531788,1266.531788,35.58836591,35.58836591,0.903477523
bat1065,phyllostomus.discolor,1,PID0222,1,-4612099.493,-2693483.56,256891.1343,90.34775233,256.8911343,256.8911343,16.02782375,16.02782375,0.903477523
bat1065,artibeus.lituratus,8,PID0222,1,-4612099.493,-2693483.56,883163.3268,90.34775233,883.1633268,883.1633268,29.71806398,29.71806398,0.903477523
bat1065,artibeus.planirostris,1,PID0222,1,-4612099.493,-2693483.56,251709.0854,90.34775233,251.7090854,251.7090854,15.86534227,15.86534227,0.903477523
bat1065,noctilio.albiventris,0,PID0222,0,-4612099.493,-2693483.56,360000.8699,90.34775233,360.0008699,360.0008699,18.97368888,18.97368888,0.903477523
bat1065,sturnira.lilium,8,PID0222,1,-4612099.493,-2693483.56,1155705.424,90.34775233,1155.705424,1155.705424,33.99566772,33.99566772,0.903477523
bat1065,lasiurus.blossevillii,0,PID0222,0,-4612099.493,-2693483.56,1063890.733,90.34775233,1063.890733,1063.890733,32.61733792,32.61733792,0.903477523
bat1065,myotis.nigricans,10,PID0222,1,-4612099.493,-2693483.56,975704.3929,90.34775233,975.7043929,975.7043929,31.23626727,31.23626727,0.903477523
bat1065,vampyressa.pusilla,1,PID0222,1,-4612099.493,-2693483.56,252944.0427,90.34775233,252.9440427,252.9440427,15.90421462,15.90421462,0.903477523
bat1065,artibeus.fimbriatus,1,PID0222,1,-4612099.493,-2693483.56,90544.91637,90.34775233,90.54491637,90.54491637,9.515509254,9.515509254,0.903477523
bat1065,desmodus.rotundus,2,PID0222,1,-4612099.493,-2693483.56,1746097.405,90.34775233,1746.097405,1746.097405,41.78633036,41.78633036,0.903477523
bat1065,myotis.albescens,1,PID0222,1,-4612099.493,-2693483.56,1293934.408,90.34775233,1293.934408,1293.934408,35.97129978,35.97129978,0.903477523
bat1065,cynomops.planirostris,0,PID0222,0,-4612099.493,-2693483.56,69814.37742,90.34775233,69.81437742,69.81437742,8.355499831,8.355499831,0.903477523
bat1065,sturnira.tildae,0,PID0222,0,-4612099.493,-2693483.56,267824.1465,90.34775233,267.8241465,267.8241465,16.36533368,16.36533368,0.903477523
bat1065,eptesicus.furinalis,0,PID0222,0,-4612099.493,-2693483.56,1718481.156,90.34775233,1718.481156,1718.481156,41.45456737,41.45456737,0.903477523
bat1065,chrotopterus.auritus,1,PID0222,1,-4612099.493,-2693483.56,992689.4347,90.34775233,992.6894347,992.6894347,31.50697438,31.50697438,0.903477523
bat1066,desmodus.rotundus,0,PID0222,0,-4574818.237,-2721224.44,1747111.846,24.96184501,1747.111846,1747.111846,41.79846703,41.79846703,0.24961845
bat1066,eptesicus.diminutus,0,PID0222,0,-4574818.237,-2721224.44,275211.9944,24.96184501,275.2119944,275.2119944,16.58951459,16.58951459,0.24961845
bat1066,noctilio.albiventris,1,PID0222,1,-4574818.237,-2721224.44,333550.1941,24.96184501,333.5501941,333.5501941,18.26335659,18.26335659,0.24961845
bat1066,chiroderma.villosum,0,PID0222,0,-4574818.237,-2721224.44,-207614.7581,24.96184501,-207.6147581,207.6147581,14.40884305,-14.40884305,0.24961845
bat1066,phyllostomus.discolor,0,PID0222,0,-4574818.237,-2721224.44,255646.2255,24.96184501,255.6462255,255.6462255,15.98894072,15.98894072,0.24961845
bat1066,vampyressa.pusilla,3,PID0222,1,-4574818.237,-2721224.44,286173.9744,24.96184501,286.1739744,286.1739744,16.9166774,16.9166774,0.24961845
bat1066,myotis.riparius,0,PID0222,0,-4574818.237,-2721224.44,1280220.008,24.96184501,1280.220008,1280.220008,35.78016221,35.78016221,0.24961845
bat1066,carollia.perspicillata,31,PID0222,1,-4574818.237,-2721224.44,964599.9462,24.96184501,964.5999462,964.5999462,31.05800937,31.05800937,0.24961845
bat1066,anoura.caudifer,1,PID0222,1,-4574818.237,-2721224.44,630764.416,24.96184501,630.764416,630.764416,25.11502371,25.11502371,0.24961845
bat1066,platyrrhinus.lineatus,6,PID0222,1,-4574818.237,-2721224.44,1205042.641,24.96184501,1205.042641,1205.042641,34.7137241,34.7137241,0.24961845
bat1066,sturnira.lilium,13,PID0222,1,-4574818.237,-2721224.44,1192054.282,24.96184501,1192.054282,1192.054282,34.52613911,34.52613911,0.24961845
bat1066,myotis.nigricans,4,PID0222,1,-4574818.237,-2721224.44,958566.3037,24.96184501,958.5663037,958.5663037,30.96072195,30.96072195,0.24961845
bat1066,eptesicus.brasiliensis,0,PID0222,0,-4574818.237,-2721224.44,765142.3857,24.96184501,765.1423857,765.1423857,27.66120724,27.66120724,0.24961845
bat1066,artibeus.planirostris,10,PID0222,1,-4574818.237,-2721224.44,293026.1833,24.96184501,293.0261833,293.0261833,17.11800757,17.11800757,0.24961845
bat1066,micronycteris.microtis,1,PID0222,1,-4574818.237,-2721224.44,-1495837.337,24.96184501,-1495.837337,1495.837337,38.67605638,-38.67605638,0.24961845
bat1066,phyllostomus.hastatus,3,PID0222,1,-4574818.237,-2721224.44,276465.2718,24.96184501,276.4652718,276.4652718,16.62724486,16.62724486,0.24961845
bat1066,glossophaga.soricina,37,PID0222,1,-4574818.237,-2721224.44,1004537.091,24.96184501,1004.537091,1004.537091,31.69443312,31.69443312,0.24961845
bat1066,lasiurus.blossevillii,0,PID0222,0,-4574818.237,-2721224.44,1088426.541,24.96184501,1088.426541,1088.426541,32.99131008,32.99131008,0.24961845
bat1066,eptesicus.furinalis,0,PID0222,0,-4574818.237,-2721224.44,1756319.063,24.96184501,1756.319063,1756.319063,41.90846052,41.90846052,0.24961845
bat1066,artibeus.fimbriatus,1,PID0222,1,-4574818.237,-2721224.44,130709.9406,24.96184501,130.7099406,130.7099406,11.43284482,11.43284482,0.24961845
bat1066,sturnira.tildae,5,PID0222,1,-4574818.237,-2721224.44,292458.7957,24.96184501,292.4587957,292.4587957,17.10142672,17.10142672,0.24961845
bat1066,myotis.ruber,0,PID0222,0,-4574818.237,-2721224.44,195237.2686,24.96184501,195.2372686,195.2372686,13.97273304,13.97273304,0.24961845
bat1066,cynomops.planirostris,1,PID0222,1,-4574818.237,-2721224.44,28781.93246,24.96184501,28.78193246,28.78193246,5.364879538,5.364879538,0.24961845
bat1066,molossus.molossus,0,PID0222,0,-4574818.237,-2721224.44,1673468.642,24.96184501,1673.468642,1673.468642,40.90805107,40.90805107,0.24961845
bat1066,chiroderma.doriae,1,PID0222,1,-4574818.237,-2721224.44,597540.0717,24.96184501,597.5400717,597.5400717,24.44463278,24.44463278,0.24961845
bat1066,artibeus.lituratus,37,PID0222,1,-4574818.237,-2721224.44,864730.5168,24.96184501,864.7305168,864.7305168,29.40630063,29.40630063,0.24961845
bat1066,myotis.albescens,1,PID0222,1,-4574818.237,-2721224.44,1310198.029,24.96184501,1310.198029,1310.198029,36.1966577,36.1966577,0.24961845
bat1066,chrotopterus.auritus,11,PID0222,1,-4574818.237,-2721224.44,1032938.169,24.96184501,1032.938169,1032.938169,32.13935545,32.13935545,0.24961845
bat1067,lasiurus.blossevillii,0,PID0222,0,-4643407.338,-2771480.56,1006874.365,4.424478725,1006.874365,1006.874365,31.7312837,31.7312837,0.044244787
bat1067,vampyressa.pusilla,0,PID0222,0,-4643407.338,-2771480.56,321109.1253,4.424478725,321.1091253,321.1091253,17.919518,17.919518,0.044244787
bat1067,micronycteris.microtis,0,PID0222,0,-4643407.338,-2771480.56,-1469283.65,4.424478725,-1469.28365,1469.28365,38.33123596,-38.33123596,0.044244787
bat1067,chiroderma.villosum,0,PID0222,0,-4643407.338,-2771480.56,-173434.5925,4.424478725,-173.4345925,173.4345925,13.1694568,-13.1694568,0.044244787
bat1067,sturnira.tildae,0,PID0222,0,-4643407.338,-2771480.56,211264.6163,4.424478725,211.2646163,211.2646163,14.53494466,14.53494466,0.044244787
bat1067,artibeus.lituratus,16,PID0222,1,-4643407.338,-2771480.56,800521.2558,4.424478725,800.5212558,800.5212558,28.29348433,28.29348433,0.044244787
bat1067,noctilio.albiventris,0,PID0222,0,-4643407.338,-2771480.56,281991.8539,4.424478725,281.9918539,281.9918539,16.79261308,16.79261308,0.044244787
bat1067,myotis.nigricans,6,PID0222,1,-4643407.338,-2771480.56,892583.0388,4.424478725,892.5830388,892.5830388,29.87612824,29.87612824,0.044244787
bat1067,eptesicus.brasiliensis,0,PID0222,0,-4643407.338,-2771480.56,680115.2336,4.424478725,680.1152336,680.1152336,26.07901903,26.07901903,0.044244787
bat1067,phyllostomus.discolor,5,PID0222,1,-4643407.338,-2771480.56,175081.6875,4.424478725,175.0816875,175.0816875,13.23184369,13.23184369,0.044244787
bat1067,eptesicus.furinalis,0,PID0222,0,-4643407.338,-2771480.56,1689972.522,4.424478725,1689.972522,1689.972522,41.10927538,41.10927538,0.044244787
bat1067,chiroderma.doriae,1,PID0222,1,-4643407.338,-2771480.56,534027.4458,4.424478725,534.0274458,534.0274458,23.10903386,23.10903386,0.044244787
bat1067,anoura.caudifer,3,PID0222,1,-4643407.338,-2771480.56,594857.1164,4.424478725,594.8571164,594.8571164,24.38969283,24.38969283,0.044244787
bat1067,myotis.ruber,2,PID0222,1,-4643407.338,-2771480.56,216979.9386,4.424478725,216.9799386,216.9799386,14.73023892,14.73023892,0.044244787
bat1067,myotis.riparius,0,PID0222,0,-4643407.338,-2771480.56,1195203.948,4.424478725,1195.203948,1195.203948,34.5717218,34.5717218,0.044244787
bat1067,desmodus.rotundus,0,PID0222,0,-4643407.338,-2771480.56,1665166.289,4.424478725,1665.166289,1665.166289,40.80644911,40.80644911,0.044244787
bat1067,artibeus.planirostris,24,PID0222,1,-4643407.338,-2771480.56,316223.5909,4.424478725,316.2235909,316.2235909,17.78267671,17.78267671,0.044244787
bat1067,eptesicus.diminutus,0,PID0222,0,-4643407.338,-2771480.56,309453.4673,4.424478725,309.4534673,309.4534673,17.59128953,17.59128953,0.044244787
bat1067,carollia.perspicillata,1,PID0222,1,-4643407.338,-2771480.56,898567.9936,4.424478725,898.5679936,898.5679936,29.97612373,29.97612373,0.044244787
bat1067,phyllostomus.hastatus,0,PID0222,0,-4643407.338,-2771480.56,227545.0313,4.424478725,227.5450313,227.5450313,15.08459583,15.08459583,0.044244787
bat1067,sturnira.lilium,15,PID0222,1,-4643407.338,-2771480.56,1211984.81,4.424478725,1211.98481,1211.98481,34.81357221,34.81357221,0.044244787
bat1067,myotis.albescens,0,PID0222,0,-4643407.338,-2771480.56,1225426.653,4.424478725,1225.426653,1225.426653,35.00609451,35.00609451,0.044244787
bat1067,cynomops.planirostris,0,PID0222,0,-4643407.338,-2771480.56,12734.68707,4.424478725,12.73468707,12.73468707,3.568569331,3.568569331,0.044244787
bat1067,glossophaga.soricina,8,PID0222,1,-4643407.338,-2771480.56,927988.1457,4.424478725,927.9881457,927.9881457,30.46289785,30.46289785,0.044244787
bat1067,molossus.molossus,0,PID0222,0,-4643407.338,-2771480.56,1608562.836,4.424478725,1608.562836,1608.562836,40.10689262,40.10689262,0.044244787
bat1067,chrotopterus.auritus,0,PID0222,0,-4643407.338,-2771480.56,973070.917,4.424478725,973.070917,973.070917,31.19408465,31.19408465,0.044244787
bat1067,platyrrhinus.lineatus,0,PID0222,0,-4643407.338,-2771480.56,1135192.775,4.424478725,1135.192775,1135.192775,33.69262197,33.69262197,0.044244787
bat1067,artibeus.fimbriatus,0,PID0222,0,-4643407.338,-2771480.56,149950.2625,4.424478725,149.9502625,149.9502625,12.24541802,12.24541802,0.044244787
bat1068,chiroderma.villosum,0,PID0222,0,-4651865.184,-2770550.325,-165648.8034,11.92457958,-165.6488034,165.6488034,12.87046244,-12.87046244,0.119245796
bat1068,lasiurus.blossevillii,0,PID0222,0,-4651865.184,-2770550.325,999194.1405,11.92457958,999.1941405,999.1941405,31.61003228,31.61003228,0.119245796
bat1068,micronycteris.microtis,0,PID0222,0,-4651865.184,-2770550.325,-1461986.278,11.92457958,-1461.986278,1461.986278,38.23592915,-38.23592915,0.119245796
bat1068,myotis.albescens,0,PID0222,0,-4651865.184,-2770550.325,1218722.084,11.92457958,1218.722084,1218.722084,34.91020029,34.91020029,0.119245796
bat1068,eptesicus.furinalis,0,PID0222,0,-4651865.184,-2770550.325,1681474.623,11.92457958,1681.474623,1681.474623,41.00578768,41.00578768,0.119245796
bat1068,noctilio.albiventris,0,PID0222,0,-4651865.184,-2770550.325,282918.8411,11.92457958,282.9188411,282.9188411,16.82019147,16.82019147,0.119245796
bat1068,vampyressa.pusilla,0,PID0222,0,-4651865.184,-2770550.325,316984.4737,11.92457958,316.9844737,316.9844737,17.80405779,17.80405779,0.119245796
bat1068,eptesicus.brasiliensis,0,PID0222,0,-4651865.184,-2770550.325,673814.8631,11.92457958,673.8148631,673.8148631,25.95794412,25.95794412,0.119245796
bat1068,anoura.caudifer,4,PID0222,1,-4651865.184,-2770550.325,587564.1553,11.92457958,587.5641553,587.5641553,24.23972267,24.23972267,0.119245796
bat1068,sturnira.tildae,1,PID0222,1,-4651865.184,-2770550.325,203482.207,11.92457958,203.482207,203.482207,14.26471896,14.26471896,0.119245796
bat1068,molossus.molossus,0,PID0222,0,-4651865.184,-2770550.325,1600060.639,11.92457958,1600.060639,1600.060639,40.00075798,40.00075798,0.119245796
bat1068,eptesicus.diminutus,0,PID0222,0,-4651865.184,-2770550.325,307797.9907,11.92457958,307.7979907,307.7979907,17.54417256,17.54417256,0.119245796
bat1068,chrotopterus.auritus,0,PID0222,0,-4651865.184,-2770550.325,964588.4109,11.92457958,964.5884109,964.5884109,31.05782367,31.05782367,0.119245796
bat1068,artibeus.lituratus,80,PID0222,1,-4651865.184,-2770550.325,799887.7926,11.92457958,799.8877926,799.8877926,28.28228761,28.28228761,0.119245796
bat1068,phyllostomus.discolor,5,PID0222,1,-4651865.184,-2770550.325,170977.1482,11.92457958,170.9771482,170.9771482,13.07582304,13.07582304,0.119245796
bat1068,desmodus.rotundus,0,PID0222,0,-4651865.184,-2770550.325,1660720.185,11.92457958,1660.720185,1660.720185,40.75193474,40.75193474,0.119245796
bat1068,myotis.riparius,0,PID0222,0,-4651865.184,-2770550.325,1188837.053,11.92457958,1188.837053,1188.837053,34.47951643,34.47951643,0.119245796
bat1068,artibeus.fimbriatus,0,PID0222,0,-4651865.184,-2770550.325,145769.4572,11.92457958,145.7694572,145.7694572,12.07350228,12.07350228,0.119245796
bat1068,artibeus.planirostris,83,PID0222,1,-4651865.184,-2770550.325,313542.3749,11.92457958,313.5423749,313.5423749,17.7071278,17.7071278,0.119245796
bat1068,glossophaga.soricina,27,PID0222,1,-4651865.184,-2770550.325,919794.7264,11.92457958,919.7947264,919.7947264,30.32811775,30.32811775,0.119245796
bat1068,carollia.perspicillata,70,PID0222,1,-4651865.184,-2770550.325,897605.8083,11.92457958,897.6058083,897.6058083,29.96007023,29.96007023,0.119245796
bat1068,platyrrhinus.lineatus,9,PID0222,1,-4651865.184,-2770550.325,1126761.437,11.92457958,1126.761437,1126.761437,33.56726734,33.56726734,0.119245796
bat1068,cynomops.planirostris,0,PID0222,0,-4651865.184,-2770550.325,17196.84935,11.92457958,17.19684935,17.19684935,4.146908409,4.146908409,0.119245796
bat1068,phyllostomus.hastatus,0,PID0222,0,-4651865.184,-2770550.325,228882.7846,11.92457958,228.8827846,228.8827846,15.12887255,15.12887255,0.119245796
bat1068,myotis.nigricans,0,PID0222,0,-4651865.184,-2770550.325,891630.719,11.92457958,891.630719,891.630719,29.86018618,29.86018618,0.119245796
bat1068,sturnira.lilium,92,PID0222,1,-4651865.184,-2770550.325,1209993.589,11.92457958,1209.993589,1209.993589,34.78496211,34.78496211,0.119245796
bat1068,myotis.ruber,0,PID0222,0,-4651865.184,-2770550.325,213017.6545,11.92457958,213.0176545,213.0176545,14.59512434,14.59512434,0.119245796
bat1068,chiroderma.doriae,0,PID0222,0,-4651865.184,-2770550.325,533649.8488,11.92457958,533.6498488,533.6498488,23.10086251,23.10086251,0.119245796
bat1069,eptesicus.furinalis,0,PID0222,0,-4619107.281,-2734889.8,1712495.81,39.01033723,1712.49581,1712.49581,41.38231277,41.38231277,0.390103372
bat1069,sturnira.lilium,71,PID0222,1,-4619107.281,-2734889.8,1194276.97,39.01033723,1194.27697,1194.27697,34.5583126,34.5583126,0.390103372
bat1069,myotis.riparius,0,PID0222,0,-4619107.281,-2734889.8,1236240.787,39.01033723,1236.240787,1236.240787,35.16021597,35.16021597,0.390103372
bat1069,chiroderma.villosum,0,PID0222,0,-4619107.281,-2734889.8,-176132.0435,39.01033723,-176.1320435,176.1320435,13.27147481,-13.27147481,0.390103372
bat1069,sturnira.tildae,1,PID0222,1,-4619107.281,-2734889.8,246233.0951,39.01033723,246.2330951,246.2330951,15.69181618,15.69181618,0.390103372
bat1069,molossus.molossus,0,PID0222,0,-4619107.281,-2734889.8,1630243.936,39.01033723,1630.243936,1630.243936,40.37627937,40.37627937,0.390103372
bat1069,artibeus.lituratus,28,PID0222,1,-4619107.281,-2734889.8,841203.3484,39.01033723,841.2033484,841.2033484,29.00350579,29.00350579,0.390103372
bat1069,anoura.caudifer,0,PID0222,0,-4619107.281,-2734889.8,632576.6658,39.01033723,632.5766658,632.5766658,25.15107683,25.15107683,0.390103372
bat1069,eptesicus.brasiliensis,0,PID0222,0,-4619107.281,-2734889.8,721371.5839,39.01033723,721.3715839,721.3715839,26.85836153,26.85836153,0.390103372
bat1069,eptesicus.diminutus,0,PID0222,0,-4619107.281,-2734889.8,276866.6245,39.01033723,276.8666245,276.8666245,16.63930962,16.63930962,0.390103372
bat1069,cynomops.planirostris,0,PID0222,0,-4619107.281,-2734889.8,35396.53897,39.01033723,35.39653897,35.39653897,5.949499052,5.949499052,0.390103372
bat1069,glossophaga.soricina,9,PID0222,1,-4619107.281,-2734889.8,958423.6568,39.01033723,958.4236568,958.4236568,30.95841819,30.95841819,0.390103372
bat1069,artibeus.fimbriatus,0,PID0222,0,-4619107.281,-2734889.8,125860.9332,39.01033723,125.8609332,125.8609332,11.21877592,11.21877592,0.390103372
bat1069,platyrrhinus.lineatus,7,PID0222,1,-4619107.281,-2734889.8,1160419.134,39.01033723,1160.419134,1160.419134,34.06492528,34.06492528,0.390103372
bat1069,myotis.albescens,1,PID0222,1,-4619107.281,-2734889.8,1265432.929,39.01033723,1265.432929,1265.432929,35.5729241,35.5729241,0.390103372
bat1069,noctilio.albiventris,0,PID0222,0,-4619107.281,-2734889.8,318591.9422,39.01033723,318.5919422,318.5919422,17.84914402,17.84914402,0.390103372
bat1069,vampyressa.pusilla,0,PID0222,0,-4619107.281,-2734889.8,292744.856,39.01033723,292.744856,292.744856,17.10978831,17.10978831,0.390103372
bat1069,desmodus.rotundus,1,PID0222,1,-4619107.281,-2734889.8,1708969.649,39.01033723,1708.969649,1708.969649,41.33968613,41.33968613,0.390103372
bat1069,micronycteris.microtis,0,PID0222,0,-4619107.281,-2734889.8,-1467217.336,39.01033723,-1467.217336,1467.217336,38.30427308,-38.30427308,0.390103372
bat1069,lasiurus.blossevillii,0,PID0222,0,-4619107.281,-2734889.8,1042156.736,39.01033723,1042.156736,1042.156736,32.28245245,32.28245245,0.390103372
bat1069,artibeus.planirostris,4,PID0222,1,-4619107.281,-2734889.8,287703.7316,39.01033723,287.7037316,287.7037316,16.96183161,16.96183161,0.390103372
bat1069,myotis.nigricans,3,PID0222,1,-4619107.281,-2734889.8,933823.344,39.01033723,933.823344,933.823344,30.55852326,30.55852326,0.390103372
bat1069,carollia.perspicillata,27,PID0222,1,-4619107.281,-2734889.8,939824.2354,39.01033723,939.8242354,939.8242354,30.65655289,30.65655289,0.390103372
bat1069,myotis.ruber,0,PID0222,0,-4619107.281,-2734889.8,191826.7427,39.01033723,191.8267427,191.8267427,13.85015317,13.85015317,0.390103372
bat1069,chiroderma.doriae,1,PID0222,1,-4619107.281,-2734889.8,574341.4303,39.01033723,574.3414303,574.3414303,23.96542155,23.96542155,0.390103372
bat1069,phyllostomus.discolor,2,PID0222,1,-4619107.281,-2734889.8,218990.7076,39.01033723,218.9907076,218.9907076,14.79833462,14.79833462,0.390103372
bat1069,phyllostomus.hastatus,0,PID0222,0,-4619107.281,-2734889.8,262947.8478,39.01033723,262.9478478,262.9478478,16.21566674,16.21566674,0.390103372
bat1069,chrotopterus.auritus,0,PID0222,0,-4619107.281,-2734889.8,990935.3741,39.01033723,990.9353741,990.9353741,31.47912601,31.47912601,0.390103372
Bituba,tonatia.schulzi,0,PID0058,0,-5079784.596,-151954.6472,-167453.1592,99.67183227,-167.4531592,167.4531592,12.94036936,-12.94036936,0.996718323
Bituba,phyllostomus.discolor,0,PID0058,0,-5079784.596,-151954.6472,1485974.807,99.67183227,1485.974807,1485.974807,38.54834376,38.54834376,0.996718323
Bituba,glossophaga.soricina,3,PID0058,1,-5079784.596,-151954.6472,1485974.807,99.67183227,1485.974807,1485.974807,38.54834376,38.54834376,0.996718323
Bituba,artibeus.planirostris,12,PID0058,1,-5079784.596,-151954.6472,351248.708,99.67183227,351.248708,351.248708,18.74163035,18.74163035,0.996718323
Bituba,trachops.cirrhosus,0,PID0058,0,-5079784.596,-151954.6472,1485974.807,99.67183227,1485.974807,1485.974807,38.54834376,38.54834376,0.996718323
Bituba,vampyressa.bidens,10,PID0058,1,-5079784.596,-151954.6472,558604.7353,99.67183227,558.6047353,558.6047353,23.6348204,23.6348204,0.996718323
Bituba,saccopteryx.leptura,3,PID0058,1,-5079784.596,-151954.6472,1485974.904,99.67183227,1485.974904,1485.974904,38.54834502,38.54834502,0.996718323
Bituba,micronycteris.minuta,0,PID0058,0,-5079784.596,-151954.6472,1485974.807,99.67183227,1485.974807,1485.974807,38.54834376,38.54834376,0.996718323
Bituba,choeroniscus.minor,0,PID0058,0,-5079784.596,-151954.6472,354642.0931,99.67183227,354.6420931,354.6420931,18.83194342,18.83194342,0.996718323
Bituba,cormura.brevirostris,0,PID0058,0,-5079784.596,-151954.6472,617915.1935,99.67183227,617.9151935,617.9151935,24.85790002,24.85790002,0.996718323
Bituba,phylloderma.stenops,1,PID0058,1,-5079784.596,-151954.6472,1219140.824,99.67183227,1219.140824,1219.140824,34.91619716,34.91619716,0.996718323
Bituba,desmodus.rotundus,0,PID0058,0,-5079784.596,-151954.6472,1485974.807,99.67183227,1485.974807,1485.974807,38.54834376,38.54834376,0.996718323
Bituba,mimon.bennettii,1,PID0058,1,-5079784.596,-151954.6472,68435.45633,99.67183227,68.43545633,68.43545633,8.272572534,8.272572534,0.996718323
Bituba,lonchophylla.thomasi,0,PID0058,0,-5079784.596,-151954.6472,701739.5294,99.67183227,701.7395294,701.7395294,26.49036673,26.49036673,0.996718323
Bituba,phyllostomus.hastatus,0,PID0058,0,-5079784.596,-151954.6472,1485974.807,99.67183227,1485.974807,1485.974807,38.54834376,38.54834376,0.996718323
Bituba,mesophylla.macconnelli,0,PID0058,0,-5079784.596,-151954.6472,609739.8898,99.67183227,609.7398898,609.7398898,24.69291173,24.69291173,0.996718323
Bituba,artibeus.cinereus,1,PID0058,1,-5079784.596,-151954.6472,374499.9995,99.67183227,374.4999995,374.4999995,19.35200247,19.35200247,0.996718323
Bituba,artibeus.gnomus,1,PID0058,1,-5079784.596,-151954.6472,1485974.807,99.67183227,1485.974807,1485.974807,38.54834376,38.54834376,0.996718323
Bituba,trinycteris.nicefori,0,PID0058,0,-5079784.596,-151954.6472,94592.89173,99.67183227,94.59289173,94.59289173,9.725887709,9.725887709,0.996718323
Bituba,mimon.crenulatum,0,PID0058,0,-5079784.596,-151954.6472,456658.1716,99.67183227,456.6581716,456.6581716,21.3695618,21.3695618,0.996718323
